City_ID,city_id,city_name,latitude,longitude,temp,humidity,cloudiness,wind_speed,country,date
333,3464724,Sahuaripa,29.05,-109.23,50.67,46,46,7.92,MX,1609466735
334,3464724,Unity,52.45,-109.17,9.77,92,24,3.31,CA,1609466735
335,3464724,Roblin,51.23,-101.36,10.11,94,100,4.45,CA,1609466449
336,3464724,Moyo,3.66,31.72,71.19,66,100,2.73,UG,1609466735
337,3464724,Shakhtinsk,49.71,72.59,-0.4,77,75,8.95,KZ,1609466735
338,3464724,Valdivia,-39.81,-73.25,62.6,67,6,4.7,CL,1609466735
339,3464724,Aloleng,16.13,119.78,79.03,64,83,11.48,PH,1609466735
340,3464724,Burlington,39.88,-74.64,42.01,69,75,8.05,US,1609466736
341,3464724,Ca Mau,9.18,105.15,74.68,66,74,8.93,VN,1609466437
342,3464724,Segezha,63.74,34.32,29.3,98,100,10.51,RU,1609466736
343,3464724,Vanavara,60.34,102.28,-28.43,85,23,2.44,RU,1609466736
344,3464724,Dovolnoye,54.5,79.67,-20.99,87,100,4.23,RU,1609466736
345,3464724,Udachny,66.42,112.4,-25.6,74,0,6.71,RU,1609466736
346,3464724,Labuhan,-6.88,112.21,82.29,76,70,0.76,ID,1609466736
347,3464724,Catumbela,-12.43,13.55,74.86,84,100,2.37,AO,1609466737
348,3464724,Saint-Augustin,51.23,-58.65,24.37,94,33,16.87,CA,1609466737
349,3464724,São Félix do Xingu,-6.64,-51.99,74.88,77,14,2.62,BR,1609466737
350,3464724,Hailin,44.58,129.42,-9.36,81,6,7.81,CN,1609466737
351,3464724,Sabang,5.89,95.32,81.23,79,100,19.08,ID,1609466607
352,3464724,Mandera,3.94,41.87,76.08,54,45,9.13,KE,1609466599
353,3464724,Goderich,43.75,-81.72,32.0,91,59,8.05,CA,1609466447
354,3464724,Naze,28.37,129.48,55.4,87,75,2.24,JP,1609466738
355,3464724,Kota Kinabalu,5.97,116.07,82.4,78,20,2.24,MY,1609466462
356,3464724,Kangaatsiaq,68.31,-53.46,22.84,95,100,18.43,GL,1609466738
357,3464724,Saint Paul Harbor,57.79,-152.41,37.4,80,90,12.75,US,1609466738
358,3464724,Merauke,-8.47,140.33,84.0,74,91,8.77,ID,1609466459
359,3464724,Salalah,17.02,54.09,69.8,77,20,2.24,OM,1609466738
360,3464724,Sobolevo,54.43,31.9,33.6,96,100,10.09,RU,1609466738
361,3464724,Hambantota,6.12,81.12,75.2,100,90,6.93,LK,1609466739
362,3464724,Kainantu,-6.29,145.87,73.24,77,76,3.49,PG,1609466739
363,3464724,Znamenskoye,57.13,73.83,-24.54,86,30,4.88,RU,1609466739
364,3464724,Kargasok,59.06,80.86,-29.63,83,0,5.48,RU,1609466739
365,3464724,San Miguel de Cozumel,20.51,-86.95,80.6,78,40,13.87,MX,1609466739
366,3464724,Pacific Grove,36.62,-121.92,54.0,76,1,9.82,US,1609466739
367,3464724,Makaha,21.47,-158.22,82.4,69,75,13.87,US,1609466717
368,3464724,Mount Hagen,-5.86,144.23,70.88,82,100,2.62,PG,1609466740
369,3464724,Two Rivers,44.15,-87.57,16.0,85,20,6.64,US,1609466740
370,3464724,Wajid,3.81,43.25,71.29,73,0,17.92,SO,1609466740
371,3464724,Bridlington,54.08,-0.19,34.0,83,100,8.05,GB,1609466740
372,3464724,Coquimbo,-29.95,-71.34,60.8,82,39,5.82,CL,1609466740
373,3464724,São João da Barra,-21.64,-41.05,76.01,82,0,20.45,BR,1609466741
374,3464724,Moindou,-21.69,165.68,86.0,70,100,9.17,NC,1609466741
375,3464724,Galle,6.04,80.22,76.28,84,97,4.81,LK,1609466595
376,3464724,Douentza,15.0,-2.95,67.77,30,0,1.14,ML,1609466741
377,3464724,Jacareacanga,-6.22,-57.75,75.36,86,75,1.83,BR,1609466741
378,3464724,Eyl,7.98,49.82,72.66,73,52,14.79,SO,1609466741
379,3464724,Baruun-Urt,46.68,113.28,-9.76,82,99,0.54,MN,1609466741
380,3464724,Mezen',65.85,44.24,7.75,94,100,12.73,RU,1609466742
381,3464724,Tingi,-11.3,35.03,64.51,86,100,2.89,TZ,1609466742
382,3464724,Lere,10.39,8.57,63.9,35,51,3.56,NG,1609466742
383,3464724,Krasnosel'kup,65.7,82.47,-22.45,82,54,6.55,RU,1609466742
384,3464724,Alyangula,-13.85,136.42,78.8,100,75,1.12,AU,1609466457
385,3464724,Liverpool,53.41,-2.98,36.0,93,98,3.36,GB,1609466742
386,3464724,Ancud,-41.87,-73.82,57.0,76,90,8.05,CL,1609466743
387,3464724,Bambous Virieux,-20.34,57.76,78.01,69,40,14.99,MU,1609466743
388,3464724,Tottori-shi,35.5,134.23,37.4,69,75,11.41,JP,1609466738
389,3464724,Port Lincoln,-34.73,135.87,68.76,63,98,9.22,AU,1609466743
390,3464724,Manoel Urbano,-8.84,-69.26,72.14,97,100,2.59,BR,1609466743
391,3464724,Nantucket,41.28,-70.1,42.8,60,90,12.75,US,1609466624
392,3464724,Ubari,26.59,12.78,56.01,35,100,5.32,LY,1609466744
393,3464724,Wilmington,34.23,-77.94,68.0,93,90,3.36,US,1609466744
394,3464724,Hualmay,-11.1,-77.61,69.64,85,100,9.24,PE,1609466744
395,3464724,Mandalgovi,45.76,106.27,-9.74,77,21,12.97,MN,1609466744
396,3464724,Caravelas,-17.71,-39.25,74.34,84,0,5.99,BR,1609466744
397,3464724,Batticaloa,7.71,81.69,78.93,80,40,13.31,LK,1609466744
398,3464724,Kyaukse,21.6,96.13,60.8,87,33,4.7,MM,1609466745
399,3464724,Kiunga,-6.12,141.29,80.65,80,96,0.51,PG,1609466745
400,3464724,Am Timan,11.03,20.28,72.81,28,100,6.6,TD,1609466745
401,3464724,Monrovia,6.3,-10.8,79.16,87,1,6.24,LR,1609466746
402,3464724,Rawson,-43.3,-65.1,68.34,39,21,11.25,AR,1609466746
403,3464724,Batouri,4.43,14.37,68.16,40,100,1.92,CM,1609466746
404,3464724,Kajaani,64.23,27.73,24.8,92,90,3.36,FI,1609466747
405,3464724,Forest Grove,45.52,-123.11,50.0,87,90,8.05,US,1609466747
406,3464724,Sucre,-19.03,-65.26,58.73,74,0,4.65,BO,1609466747
407,3464724,Hokitika,-42.72,170.97,64.22,66,100,5.97,NZ,1609466457
408,3464724,Chapais,49.78,-74.85,5.0,84,90,3.36,CA,1609466450
409,3464724,Grafton,42.21,-71.69,32.0,74,1,9.17,US,1609466747
410,3464724,Angoche,-16.23,39.91,77.16,85,0,7.65,MZ,1609466747
411,3464724,Tomohon,1.33,124.84,87.8,66,20,5.82,ID,1609466748
412,3464724,Ulladulla,-35.35,150.47,71.6,53,40,11.41,AU,1609466483
413,3464724,Bonthe,7.53,-12.51,77.68,87,0,4.41,SL,1609466748
414,3464724,Krasnyy Chikoy,50.36,108.75,-9.44,86,100,1.16,RU,1609466748
415,3464724,Kavaratti,10.57,72.64,82.6,73,100,8.19,IN,1609466748
416,3464724,Manta,-0.95,-80.73,75.2,78,75,5.82,EC,1609466748
417,3464724,Baikunthpur,23.25,82.55,55.87,68,14,2.35,IN,1609466499
418,3464724,Ascension,30.22,-90.9,73.4,88,90,9.17,US,1609466749
419,3464724,Port-Gentil,-0.72,8.78,80.11,81,100,8.86,GA,1609466749
420,3464724,Casa Nova,-9.42,-41.13,81.25,48,2,14.23,BR,1609466749
421,3464724,Severnyy,50.68,36.55,30.2,100,90,11.18,RU,1609466749
422,3464724,Flinders,-34.58,150.86,73.99,62,100,5.99,AU,1609466749
423,3464724,Fort Smith,35.39,-94.4,39.0,93,90,12.75,US,1609466456
424,3464724,Mackay,-21.15,149.2,82.4,74,75,17.22,AU,1609466750
425,3464724,Athmallik,20.72,84.53,63.09,68,100,2.59,IN,1609466750
426,3464724,Kandrian,-6.22,149.55,85.08,68,93,3.71,PG,1609466751
427,3464724,Sivas Province,39.79,37.0,30.2,80,0,11.41,TR,1609466751
428,3464724,Vikhorevka,56.12,101.16,-18.4,75,9,0.65,RU,1609466751
429,3464724,Roald,62.58,6.13,30.2,92,66,6.93,NO,1609466751
430,3464724,San-Pédro,4.75,-6.64,77.5,89,74,4.79,CI,1609466752
431,3464724,San Cristobal,7.77,-72.22,65.77,91,93,2.24,VE,1609466752
432,3464724,Jasper,37.2,-94.35,32.0,90,40,16.11,US,1609466752
433,3464724,Omboué,-1.57,9.26,76.5,91,100,5.55,GA,1609466753
434,3464724,Chokurdakh,70.63,147.92,-20.61,88,100,8.21,RU,1609466753
435,3464724,Ixtapa,20.7,-105.2,66.2,48,5,4.7,MX,1609466753
436,3464724,Sayyan,15.17,44.32,45.01,57,43,1.05,YE,1609466753
437,3464724,Pozo Colorado,-23.49,-58.8,77.31,82,19,2.98,PY,1609466753
438,3464724,Maykor,59.01,55.88,-2.06,92,100,9.55,RU,1609466753
439,3464724,Ostrovnoy,68.05,39.51,19.44,96,100,16.8,RU,1609466753
440,3464724,Novomykolayivka,47.98,35.91,34.92,87,100,8.34,UA,1609466754
441,3464724,Avera,33.19,-82.53,57.2,97,90,6.33,US,1609466754
442,3464724,Neiafu,-18.65,-173.98,84.2,79,75,5.82,TO,1609466457
443,3464724,Lodwar,3.12,35.6,80.69,56,81,3.47,KE,1609466755
444,3464724,Nanortalik,60.14,-45.24,32.68,95,100,8.21,GL,1609466755
445,3464724,Sisimiut,66.94,-53.67,22.32,93,95,18.99,GL,1609466755
446,3464724,Sokolo,14.73,-6.12,74.1,23,0,7.34,ML,1609466755
447,3464724,Tehri,30.38,78.48,48.43,33,0,4.47,IN,1609466755
448,3464724,Puerto Carreño,6.19,-67.49,77.86,79,100,8.39,CO,1609466755
449,3464724,Wahpeton,46.27,-96.61,19.99,85,1,17.22,US,1609466756
450,3464724,Viedma,-40.81,-63.0,64.0,63,0,1.99,AR,1609466456
451,3464724,Ouallam,14.32,2.09,73.33,19,0,9.17,NE,1609466756
452,3464724,Ponérihouen,-21.08,165.4,84.04,72,100,8.84,NC,1609466756
453,3464724,Bilma,18.69,12.92,63.48,25,0,7.63,NE,1609466756
454,3464724,Grand Gaube,-20.01,57.66,78.01,71,3,7.0,MU,1609466756
455,3464724,Havøysund,71.0,24.66,28.4,74,29,16.11,NO,1609466757
456,3464724,Polunochnoye,60.87,60.42,-28.62,86,81,0.47,RU,1609466757
457,3464724,Katangli,51.71,143.23,-6.07,81,100,15.3,RU,1609466757
458,3464724,Baishishan,43.58,127.57,-3.75,84,100,4.74,CN,1609466582
459,3464724,Moa,20.66,-74.94,75.36,77,3,16.69,CU,1609466758
460,3464724,Amapá,1.0,-52.0,72.59,97,100,2.24,BR,1609466758
461,3464724,Buin,-33.73,-70.75,71.6,35,0,11.41,CL,1609466758
462,3464724,Conakry,9.54,-13.68,79.5,81,0,8.3,GN,1609466724
463,3464724,Kalangala,-0.31,32.23,66.2,93,75,6.93,UG,1609466759
464,3464724,Busko-Zdrój,50.47,20.72,35.01,1,100,1.77,PL,1609466759
465,3464724,La Unión,-5.4,-80.75,73.26,66,92,11.32,PE,1609466760
466,3464724,Caucaia,-3.74,-38.65,82.4,78,40,12.75,BR,1609466760
467,3464724,Bauchi,10.5,10.0,66.45,33,0,4.54,NG,1609466760
468,3464724,Slavsk,55.04,21.68,29.88,98,1,3.27,RU,1609466760
469,3464724,Makarov,48.63,142.8,7.25,86,48,5.79,RU,1609466760
470,3464724,Americus,32.07,-84.23,68.0,88,90,3.36,US,1609466760
471,3464724,Canutama,-6.53,-64.38,74.82,86,0,2.59,BR,1609466760
472,3464724,Benidorm,38.54,-0.13,50.0,63,100,1.01,ES,1609466756
473,3464724,Kruisfontein,-34.0,24.73,62.01,90,61,3.0,ZA,1609466762
474,3464724,Xudat,41.63,48.68,40.39,81,1,4.99,AZ,1609466762
475,3464724,Moses Lake,47.13,-119.28,33.8,86,90,3.36,US,1609466762
476,3464724,Tuatapere,-46.13,167.68,62.01,75,97,4.0,NZ,1609466762
477,3464724,Marawi,8.0,124.29,81.0,82,98,1.99,PH,1609466762
478,3464724,San Policarpo,12.18,125.51,82.51,72,16,9.8,PH,1609466762
479,3464724,Muzhi,65.37,64.67,-27.62,85,10,1.19,RU,1609466763
480,3464724,Touros,-5.2,-35.46,78.8,83,40,8.05,BR,1609466763
481,3464724,Vila Franca do Campo,37.72,-25.43,55.4,82,20,9.17,PT,1609466763
482,3464724,Nānākuli,21.39,-158.15,82.4,51,20,10.29,US,1609466763
483,3464724,Havre-St-Pierre,50.23,-63.6,19.4,79,1,16.11,CA,1609466763
484,3464724,Sungai Penuh,-2.08,101.38,74.91,67,71,2.04,ID,1609466763
485,3464724,Bereket,39.24,55.52,29.5,94,0,15.9,TM,1609466763
486,3464724,Hervey Bay,-25.3,152.85,84.0,64,54,7.0,AU,1609466764
487,3464724,Xapuri,-10.65,-68.5,72.16,97,100,5.17,BR,1609466764
488,3464724,Pochutla,15.74,-96.47,78.8,54,40,17.22,MX,1609466764
489,3464724,Andenes,69.31,16.12,37.4,69,66,19.46,NO,1609466765
490,3464724,Ossora,59.24,163.07,-0.58,86,100,16.28,RU,1609466765
491,3464724,Lázaro Cárdenas,17.96,-102.2,71.04,74,0,5.39,MX,1609466765
492,3464724,Agirish,61.92,63.02,-27.44,86,0,0.81,RU,1609466765
493,3464724,Yenotayevka,47.25,47.03,27.79,94,100,10.11,RU,1609466765
494,3464724,Lubao,14.92,120.55,77.0,65,75,11.41,PH,1609466765
495,3464724,Tommot,58.96,126.29,-21.08,81,100,11.88,RU,1609466765
496,3464724,Leeuwarden,53.2,5.81,37.0,89,75,4.7,NL,1609466766
497,3464724,Antofagasta,-23.65,-70.4,66.2,82,75,10.29,CL,1609466630
498,3464724,Kara,9.55,1.19,72.9,26,63,2.93,TG,1609466766
499,3464724,Havelock,34.88,-76.9,66.99,100,90,9.17,US,1609466766
500,3464724,Alugan,12.22,125.48,82.53,72,17,9.51,PH,1609466766
501,3464724,Tongchuanshi,35.08,109.09,29.64,67,0,1.41,CN,1609466766
502,3464724,Vostok,46.49,135.88,-17.09,83,100,5.68,RU,1609466766
503,3464724,Bandarbeyla,9.49,50.81,73.13,72,73,14.99,SO,1609466767
504,3464724,Bānswāra,23.55,74.45,58.86,69,0,3.4,IN,1609466767
505,3464724,Harper,4.38,-7.72,78.35,85,28,5.97,LR,1609466767
506,3464724,Dvinskoy,62.15,45.12,16.63,96,100,9.82,RU,1609466767
507,3464724,Nabire,-3.37,135.48,85.12,70,72,4.12,ID,1609466767
508,3464724,Departamento de Maldonado,-34.67,-54.92,64.4,68,0,4.7,UY,1609466767
509,3464724,Medicine Hat,50.05,-110.67,19.4,78,20,2.24,CA,1609466768
510,3464724,Januária,-15.48,-44.37,71.64,73,0,1.16,BR,1609466768
511,3464724,Longyearbyen,78.22,15.64,30.2,92,75,3.36,SJ,1609466768
512,3464724,Béjar,40.39,-5.76,37.99,75,99,13.0,ES,1609466768
513,3464724,Sargūr,11.98,76.42,62.6,93,40,5.82,IN,1609466768
514,3464724,Korla,41.76,86.15,14.54,90,67,2.91,CN,1609466768
515,3464724,Kloulklubed,7.04,134.26,86.0,74,75,4.7,PW,1609466768
516,3464724,Sorong,-0.88,131.25,84.52,72,50,2.35,ID,1609466769
517,3464724,Tazmalt,36.39,4.4,41.0,75,0,10.29,DZ,1609466769
518,3464724,Norrtälje,59.76,18.7,39.0,100,40,4.7,SE,1609466769
519,3464724,Hūn,29.13,15.95,52.48,82,81,4.34,LY,1609466769
520,3464724,Korgen,66.08,13.82,14.0,92,36,2.24,NO,1609466769
521,3464724,Daru,-9.08,143.21,82.56,79,98,6.38,PG,1609466769
522,3464724,Barra de Tecoanapa,16.52,-98.75,74.95,73,0,8.99,MX,1609466769
523,3464724,Grand-Santi,4.25,-54.38,72.66,96,99,2.3,GF,1609466770
524,3464724,Kununurra,-15.77,128.73,95.0,50,0,6.93,AU,1609466770
525,3464724,Bodden Town,19.28,-81.25,80.6,74,20,9.17,KY,1609466770
526,3464724,Dinagat,9.96,125.59,82.63,75,27,13.33,PH,1609466770
527,3464724,Arrondissement d'Ajaccio,42.0,8.92,46.4,87,100,6.93,FR,1609466771
528,3464724,Quatre Cocos,-20.21,57.76,78.01,69,40,14.99,MU,1609466771
529,3464724,Mutsu,41.29,141.22,19.4,85,75,2.24,JP,1609466771
530,3464724,Valleyview,55.07,-117.29,23.0,92,91,12.75,CA,1609466771
531,3464724,Hoi An,15.88,108.33,68.0,72,75,6.93,VN,1609466705
532,3464724,Hwange,-18.37,26.5,69.85,93,100,0.81,ZW,1609466771
533,3464724,Gazli,40.13,63.45,23.2,86,0,11.48,UZ,1609466772
534,3464724,Changqing,36.56,116.73,32.0,35,0,1.01,CN,1609466473
535,3464724,Coro,11.4,-69.67,75.54,82,83,9.69,VE,1609466772
536,3464724,Doctor Juan León Mallorquín,-25.4,-55.27,77.0,83,0,6.93,PY,1609466772
537,3464724,Los Llanos de Aridane,28.66,-17.92,62.6,77,90,9.17,ES,1609466772
538,3464724,Hobyo,5.35,48.53,76.68,73,50,16.84,SO,1609466772
539,3464724,Nishihara,26.18,127.76,62.6,59,40,16.11,JP,1609466772
540,3464724,Marrakesh,31.63,-8.01,42.8,81,0,3.36,MA,1609466772
541,3464724,Baijiantan,45.63,85.18,7.25,94,100,0.89,CN,1609466773
542,3464724,Lucea,18.45,-78.17,78.8,74,20,13.87,JM,1609466773
543,3464724,Wajima,37.4,136.9,30.2,92,90,6.93,JP,1609466517
544,3464724,Sunrise Manor,36.21,-115.07,48.99,61,90,12.75,US,1609466774
545,3464724,Red Bluff,40.18,-122.24,55.4,47,1,8.05,US,1609466774
546,3464724,Grindavik,63.84,-22.43,32.0,81,75,3.36,IS,1609466774
547,3464724,Puerto Colombia,10.99,-74.95,80.6,78,0,10.29,CO,1609466774
548,3464724,Corning,42.14,-77.05,32.0,96,90,3.09,US,1609466774
549,3464724,Tornio,65.85,24.15,30.2,92,90,8.05,FI,1609466774
550,3464724,Şebinkarahisar,40.29,38.42,31.37,88,0,3.51,TR,1609466775
551,3464724,Esmeraldas,-19.76,-44.31,78.8,61,75,9.17,BR,1609466775
552,3464724,Wharton,29.31,-96.1,46.4,81,40,10.29,US,1609466775
553,3464724,Mogadishu,2.04,45.34,76.23,82,0,16.28,SO,1609466776
554,3464724,Acajutla,13.59,-89.83,69.01,93,77,8.61,SV,1609466776
555,3464724,Mwandiga,-4.83,29.66,70.23,79,96,3.36,TZ,1609466776
556,3464724,Port Augusta,-32.5,137.77,77.0,47,0,10.29,AU,1609466776
557,3464724,Dunedin,-45.87,170.5,57.0,89,100,3.0,NZ,1609466776
558,3464724,Margate,51.38,1.39,35.01,83,94,1.01,GB,1609466777
559,3464724,Arman',59.7,150.17,-4.88,77,100,18.66,RU,1609466777
560,3464724,St. George's,12.06,-61.75,78.8,78,75,11.41,GD,1609466777
561,3464724,Kanakeravan,40.25,44.53,14.0,85,0,1.12,AM,1609466777
562,3464724,Maumere,-8.62,122.21,82.63,68,91,3.44,ID,1609466777
563,3464724,Sinnamary,5.38,-52.95,78.3,86,100,7.05,GF,1609466777
564,3464724,Zhigansk,66.77,123.37,-24.11,84,100,17.69,RU,1609466777
565,3464724,Goundi,9.36,17.37,72.48,30,100,4.05,TD,1609466778
566,3464724,Río Tercero,-32.17,-64.11,69.01,48,0,1.99,AR,1609466779
567,3464724,Nkhotakota,-12.93,34.3,73.13,90,100,4.7,MW,1609466779
568,3464724,Kaeo,-35.1,173.78,69.1,72,71,7.92,NZ,1609466779
569,3464724,Gornopravdinsk,60.05,69.9,-26.84,85,0,3.85,RU,1609466779
570,3464724,Brewster,41.4,-73.62,35.6,59,40,3.36,US,1609466779
571,3464724,Sulina,45.16,29.65,50.16,91,0,12.64,RO,1609466780
572,3464724,Diamantino,-14.41,-56.45,76.73,74,12,3.56,BR,1609466780
